TicketId,TicketCode,Guest,Park,VisitDate,TicketType,EntryChannel,PricePaid,FastAccessFlag,AddOnBundle,TicketStatus
2405,TKT00002405,1582,3,2026-06-25T13:30:00Z,DAY_PASS,MOBILE_APP,129.37,True,FAST_ACCESS,USED
2406,TKT00002406,302,2,2026-08-07T11:30:00Z,FAST_ACCESS,TRAVEL_AGENT,187.71,True,FAST_ACCESS,UPGRADED
2407,TKT00002407,1059,3,2026-07-06T16:15:00Z,MULTI_DAY,TRAVEL_AGENT,200.36,False,RAINY_DAY_CREDIT,USED
2408,TKT00002408,527,3,2026-07-04T11:15:00Z,DAY_PASS,HOTEL_DESK,152.8,True,FAST_ACCESS,CANCELLED
2409,TKT00002409,2274,5,2026-06-04T13:00:00Z,DAY_PASS,MOBILE_APP,215.68,False,CHARACTER_MEET,USED
2410,TKT00002410,1565,2,2026-05-19T13:30:00Z,DAY_PASS,WEBSITE,102.49,False,NONE,CANCELLED
2411,TKT00002411,1604,5,2026-08-18T16:00:00Z,DAY_PASS,ON_SITE,197.84,False,NONE,USED
2412,TKT00002412,1923,1,2026-08-28T14:15:00Z,ANNUAL_PASS,WEBSITE,666.11,False,DINING_PHOTO,USED
2413,TKT00002413,933,6,2026-08-04T10:30:00Z,DAY_PASS,ON_SITE,110.97,True,FAST_ACCESS,USED
2414,TKT00002414,551,5,2026-05-02T12:00:00Z,MULTI_DAY,ON_SITE,492.19,False,NONE,USED
2415,TKT00002415,817,3,2026-07-24T10:30:00Z,FAST_ACCESS,HOTEL_DESK,303.96,True,FAST_ACCESS,UPGRADED
2416,TKT00002416,69,1,2026-08-15T14:45:00Z,DAY_PASS,WEBSITE,171.97,False,DINING_PHOTO,USED
2417,TKT00002417,1527,4,2026-05-04T12:30:00Z,VIP,ON_SITE,737.82,True,FAST_ACCESS,CANCELLED
2418,TKT00002418,70,3,2026-06-09T13:45:00Z,MULTI_DAY,MOBILE_APP,222.85,False,DINING_PHOTO,USED
2419,TKT00002419,2041,5,2026-08-16T16:15:00Z,VIP,ON_SITE,487.98,True,FAST_ACCESS,USED
2420,TKT00002420,1741,6,2026-05-27T09:15:00Z,DAY_PASS,TRAVEL_AGENT,161.12,False,PARKING_PLUS,USED
2421,TKT00002421,1468,6,2026-08-02T12:45:00Z,MULTI_DAY,WEBSITE,292.38,False,CHARACTER_MEET,USED
2422,TKT00002422,1593,5,2026-08-22T14:00:00Z,DAY_PASS,MOBILE_APP,181.67,False,CHARACTER_MEET,USED
2423,TKT00002423,2566,2,2026-06-19T14:45:00Z,DAY_PASS,HOTEL_DESK,212.2,False,NONE,USED
2424,TKT00002424,942,5,2026-07-25T13:30:00Z,ANNUAL_PASS,WEBSITE,627.09,True,FAST_ACCESS,USED
2425,TKT00002425,402,5,2026-07-14T08:15:00Z,DAY_PASS,TRAVEL_AGENT,109.22,False,NONE,USED
2426,TKT00002426,2529,6,2026-06-11T10:45:00Z,DAY_PASS,HOTEL_DESK,105.94,False,DINING_PHOTO,UPGRADED
2427,TKT00002427,1376,3,2026-06-23T09:45:00Z,DAY_PASS,HOTEL_DESK,100.15,True,FAST_ACCESS,USED
2428,TKT00002428,648,3,2026-07-02T13:15:00Z,DAY_PASS,WEBSITE,239.6,False,CHARACTER_MEET,USED
2429,TKT00002429,932,1,2026-06-05T10:15:00Z,FAST_ACCESS,MOBILE_APP,300.85,True,FAST_ACCESS,USED
2430,TKT00002430,918,6,2026-08-14T16:15:00Z,DAY_PASS,MOBILE_APP,167.72,False,NONE,USED
2431,TKT00002431,300,3,2026-06-15T15:30:00Z,DAY_PASS,ON_SITE,259.34,False,PARKING_PLUS,UPGRADED
2432,TKT00002432,1578,4,2026-05-02T11:45:00Z,ANNUAL_PASS,ON_SITE,297.2,False,CHARACTER_MEET,USED
2433,TKT00002433,1199,3,2026-07-06T16:30:00Z,VIP,MOBILE_APP,813.89,True,FAST_ACCESS,USED
2434,TKT00002434,2591,6,2026-05-15T10:00:00Z,MULTI_DAY,MOBILE_APP,223.34,False,NONE,CANCELLED
2435,TKT00002435,367,5,2026-06-23T10:45:00Z,FAST_ACCESS,ON_SITE,288.0,True,FAST_ACCESS,UPGRADED
2436,TKT00002436,296,5,2026-05-31T10:15:00Z,MULTI_DAY,WEBSITE,293.81,False,DINING_PHOTO,USED
2437,TKT00002437,1228,1,2026-06-15T16:30:00Z,DAY_PASS,ON_SITE,164.0,False,CHARACTER_MEET,USED
2438,TKT00002438,141,4,2026-07-21T10:45:00Z,MULTI_DAY,WEBSITE,472.91,True,FAST_ACCESS,USED
2439,TKT00002439,409,3,2026-05-28T08:30:00Z,ANNUAL_PASS,MOBILE_APP,486.9,True,FAST_ACCESS,USED
2440,TKT00002440,1849,2,2026-05-09T11:00:00Z,DAY_PASS,MOBILE_APP,258.46,True,FAST_ACCESS,USED
2441,TKT00002441,2447,5,2026-06-19T08:00:00Z,DAY_PASS,HOTEL_DESK,208.82,False,DINING_PHOTO,USED
2442,TKT00002442,2747,2,2026-07-17T14:15:00Z,DAY_PASS,MOBILE_APP,234.09,True,FAST_ACCESS,USED
2443,TKT00002443,1444,3,2026-06-09T10:30:00Z,DAY_PASS,TRAVEL_AGENT,146.41,False,DINING_PHOTO,USED
2444,TKT00002444,1613,6,2026-07-25T16:45:00Z,DAY_PASS,MOBILE_APP,225.23,False,CHARACTER_MEET,USED
2445,TKT00002445,886,3,2026-07-30T08:45:00Z,MULTI_DAY,MOBILE_APP,324.65,False,RAINY_DAY_CREDIT,USED
2446,TKT00002446,1663,3,2026-07-15T14:15:00Z,DAY_PASS,WEBSITE,255.33,False,NONE,UPGRADED
2447,TKT00002447,433,3,2026-07-06T17:30:00Z,DAY_PASS,WEBSITE,172.01,False,NONE,CANCELLED
2448,TKT00002448,209,6,2026-05-27T16:15:00Z,VIP,MOBILE_APP,449.29,True,FAST_ACCESS,UPGRADED
2449,TKT00002449,1020,2,2026-05-21T17:15:00Z,DAY_PASS,WEBSITE,81.16,False,RAINY_DAY_CREDIT,USED
2450,TKT00002450,2383,4,2026-08-02T14:15:00Z,DAY_PASS,ON_SITE,259.22,False,NONE,USED
2451,TKT00002451,313,2,2026-07-03T11:45:00Z,MULTI_DAY,MOBILE_APP,443.52,False,DINING_PHOTO,USED
2452,TKT00002452,175,5,2026-06-02T10:00:00Z,MULTI_DAY,WEBSITE,400.32,False,PARKING_PLUS,CANCELLED
2453,TKT00002453,382,3,2026-08-25T11:15:00Z,DAY_PASS,MOBILE_APP,152.56,False,NONE,USED
2454,TKT00002454,2623,3,2026-08-04T11:00:00Z,MULTI_DAY,MOBILE_APP,177.76,False,NONE,USED
2455,TKT00002455,2653,3,2026-06-17T08:30:00Z,ANNUAL_PASS,HOTEL_DESK,777.94,False,CHARACTER_MEET,UPGRADED
2456,TKT00002456,2165,1,2026-05-02T13:30:00Z,FAST_ACCESS,WEBSITE,287.25,True,FAST_ACCESS,CANCELLED
2457,TKT00002457,2609,5,2026-08-13T17:00:00Z,DAY_PASS,MOBILE_APP,224.97,False,DINING_PHOTO,USED
2458,TKT00002458,1110,5,2026-06-20T09:45:00Z,ANNUAL_PASS,WEBSITE,779.06,False,CHARACTER_MEET,USED
2459,TKT00002459,246,6,2026-07-28T17:30:00Z,DAY_PASS,WEBSITE,114.75,False,DINING_PHOTO,USED
2460,TKT00002460,1979,3,2026-05-06T12:45:00Z,FAST_ACCESS,MOBILE_APP,219.02,True,FAST_ACCESS,USED
2461,TKT00002461,1295,2,2026-05-20T14:15:00Z,DAY_PASS,MOBILE_APP,133.76,True,FAST_ACCESS,USED
2462,TKT00002462,1816,3,2026-05-29T12:15:00Z,DAY_PASS,WEBSITE,220.87,False,CHARACTER_MEET,USED
2463,TKT00002463,2776,5,2026-05-11T10:15:00Z,DAY_PASS,WEBSITE,146.14,False,NONE,USED
2464,TKT00002464,93,1,2026-05-18T16:00:00Z,MULTI_DAY,WEBSITE,611.66,False,PARKING_PLUS,USED
2465,TKT00002465,406,3,2026-08-26T12:00:00Z,MULTI_DAY,MOBILE_APP,263.62,False,CHARACTER_MEET,USED
2466,TKT00002466,549,2,2026-08-09T16:00:00Z,ANNUAL_PASS,MOBILE_APP,395.31,False,NONE,CANCELLED
2467,TKT00002467,2752,6,2026-07-25T11:15:00Z,DAY_PASS,MOBILE_APP,189.22,False,DINING_PHOTO,USED
2468,TKT00002468,1306,5,2026-08-04T10:30:00Z,DAY_PASS,MOBILE_APP,229.44,True,FAST_ACCESS,USED
2469,TKT00002469,2302,5,2026-05-04T13:15:00Z,ANNUAL_PASS,HOTEL_DESK,748.65,True,FAST_ACCESS,USED
2470,TKT00002470,1274,3,2026-07-27T17:00:00Z,DAY_PASS,HOTEL_DESK,141.36,False,NONE,USED
2471,TKT00002471,1130,3,2026-08-25T15:30:00Z,ANNUAL_PASS,WEBSITE,326.95,False,DINING_PHOTO,USED
2472,TKT00002472,2173,1,2026-08-27T16:15:00Z,ANNUAL_PASS,TRAVEL_AGENT,506.86,True,FAST_ACCESS,USED
2473,TKT00002473,2751,5,2026-08-28T17:30:00Z,MULTI_DAY,MOBILE_APP,209.88,False,NONE,USED
2474,TKT00002474,271,5,2026-07-27T12:45:00Z,DAY_PASS,ON_SITE,215.07,True,FAST_ACCESS,USED
2475,TKT00002475,579,1,2026-05-05T09:00:00Z,FAST_ACCESS,MOBILE_APP,420.73,True,FAST_ACCESS,USED
2476,TKT00002476,1121,5,2026-05-18T09:45:00Z,VIP,ON_SITE,314.06,True,FAST_ACCESS,UPGRADED
2477,TKT00002477,1026,5,2026-08-15T16:45:00Z,DAY_PASS,MOBILE_APP,175.52,False,PARKING_PLUS,NO_SHOW
2478,TKT00002478,142,6,2026-08-05T11:15:00Z,VIP,ON_SITE,844.94,True,FAST_ACCESS,USED
2479,TKT00002479,451,3,2026-08-13T08:15:00Z,MULTI_DAY,MOBILE_APP,387.16,False,NONE,USED
2480,TKT00002480,2006,1,2026-06-27T12:00:00Z,ANNUAL_PASS,ON_SITE,407.2,False,NONE,USED
2481,TKT00002481,1899,1,2026-08-05T11:00:00Z,DAY_PASS,TRAVEL_AGENT,200.73,True,FAST_ACCESS,USED
2482,TKT00002482,1557,3,2026-06-07T15:00:00Z,DAY_PASS,HOTEL_DESK,94.71,False,CHARACTER_MEET,USED
2483,TKT00002483,422,5,2026-05-21T10:45:00Z,DAY_PASS,TRAVEL_AGENT,121.9,False,CHARACTER_MEET,USED
2484,TKT00002484,688,3,2026-08-23T13:45:00Z,DAY_PASS,ON_SITE,206.32,True,FAST_ACCESS,USED
2485,TKT00002485,2546,2,2026-08-10T13:00:00Z,DAY_PASS,HOTEL_DESK,139.51,False,CHARACTER_MEET,USED
2486,TKT00002486,2491,4,2026-06-28T10:30:00Z,DAY_PASS,MOBILE_APP,115.58,False,RAINY_DAY_CREDIT,USED
2487,TKT00002487,2373,6,2026-06-10T16:45:00Z,DAY_PASS,MOBILE_APP,214.25,True,FAST_ACCESS,USED
2488,TKT00002488,1611,5,2026-05-27T17:15:00Z,FAST_ACCESS,WEBSITE,237.06,True,FAST_ACCESS,USED
2489,TKT00002489,2483,3,2026-08-09T13:00:00Z,VIP,MOBILE_APP,300.05,True,FAST_ACCESS,USED
2490,TKT00002490,2408,4,2026-08-16T14:15:00Z,ANNUAL_PASS,ON_SITE,598.9,False,DINING_PHOTO,USED
2491,TKT00002491,793,1,2026-06-30T15:15:00Z,ANNUAL_PASS,HOTEL_DESK,496.31,True,FAST_ACCESS,NO_SHOW
2492,TKT00002492,288,2,2026-06-09T14:45:00Z,DAY_PASS,WEBSITE,175.58,True,FAST_ACCESS,USED
2493,TKT00002493,1100,6,2026-06-18T10:00:00Z,DAY_PASS,MOBILE_APP,258.93,False,NONE,CANCELLED
2494,TKT00002494,394,1,2026-05-31T08:45:00Z,DAY_PASS,TRAVEL_AGENT,127.86,False,NONE,UPGRADED
2495,TKT00002495,2572,1,2026-06-17T10:15:00Z,DAY_PASS,ON_SITE,264.98,True,FAST_ACCESS,USED
2496,TKT00002496,1944,3,2026-08-25T08:00:00Z,ANNUAL_PASS,MOBILE_APP,267.0,False,NONE,USED
2497,TKT00002497,750,2,2026-06-09T12:15:00Z,DAY_PASS,MOBILE_APP,166.59,False,NONE,USED
2498,TKT00002498,252,3,2026-05-24T13:00:00Z,DAY_PASS,HOTEL_DESK,238.81,False,PARKING_PLUS,USED
2499,TKT00002499,1779,3,2026-07-18T11:00:00Z,DAY_PASS,MOBILE_APP,80.66,True,FAST_ACCESS,USED
2500,TKT00002500,486,2,2026-08-15T09:15:00Z,DAY_PASS,WEBSITE,225.85,False,NONE,USED
2501,TKT00002501,1013,1,2026-05-04T11:30:00Z,DAY_PASS,WEBSITE,173.07,True,FAST_ACCESS,USED
2502,TKT00002502,2040,1,2026-08-22T13:15:00Z,VIP,WEBSITE,564.32,True,FAST_ACCESS,USED
2503,TKT00002503,1673,4,2026-08-07T16:15:00Z,DAY_PASS,WEBSITE,129.4,True,FAST_ACCESS,USED
2504,TKT00002504,1210,5,2026-08-14T11:45:00Z,ANNUAL_PASS,MOBILE_APP,686.58,False,DINING_PHOTO,USED
2505,TKT00002505,2575,3,2026-05-18T15:15:00Z,DAY_PASS,TRAVEL_AGENT,124.47,False,PARKING_PLUS,USED
2506,TKT00002506,2471,2,2026-07-02T15:45:00Z,MULTI_DAY,MOBILE_APP,448.85,True,FAST_ACCESS,USED
2507,TKT00002507,1065,3,2026-08-18T16:45:00Z,DAY_PASS,MOBILE_APP,221.78,False,CHARACTER_MEET,USED
2508,TKT00002508,2577,5,2026-06-03T15:45:00Z,DAY_PASS,MOBILE_APP,256.23,False,CHARACTER_MEET,USED
2509,TKT00002509,2662,3,2026-07-29T11:00:00Z,ANNUAL_PASS,TRAVEL_AGENT,570.02,False,RAINY_DAY_CREDIT,USED
2510,TKT00002510,465,2,2026-07-28T11:15:00Z,FAST_ACCESS,MOBILE_APP,221.96,True,FAST_ACCESS,USED
2511,TKT00002511,1995,3,2026-05-12T09:00:00Z,DAY_PASS,MOBILE_APP,107.31,False,CHARACTER_MEET,USED
2512,TKT00002512,370,6,2026-08-16T08:30:00Z,VIP,ON_SITE,909.31,True,FAST_ACCESS,USED
2513,TKT00002513,658,5,2026-08-09T16:45:00Z,ANNUAL_PASS,WEBSITE,448.4,True,FAST_ACCESS,USED
2514,TKT00002514,936,5,2026-06-30T17:30:00Z,MULTI_DAY,MOBILE_APP,391.1,False,NONE,USED
2515,TKT00002515,1508,3,2026-08-17T16:15:00Z,DAY_PASS,MOBILE_APP,138.33,True,FAST_ACCESS,USED
2516,TKT00002516,1344,4,2026-08-02T16:45:00Z,FAST_ACCESS,MOBILE_APP,323.74,True,FAST_ACCESS,USED
2517,TKT00002517,1608,6,2026-05-09T10:30:00Z,FAST_ACCESS,HOTEL_DESK,332.25,True,FAST_ACCESS,USED
2518,TKT00002518,1338,2,2026-07-07T11:45:00Z,DAY_PASS,WEBSITE,162.39,False,NONE,USED
2519,TKT00002519,2106,4,2026-07-21T09:45:00Z,MULTI_DAY,MOBILE_APP,382.56,False,DINING_PHOTO,USED
2520,TKT00002520,1854,2,2026-07-18T11:15:00Z,DAY_PASS,WEBSITE,248.22,False,NONE,USED
2521,TKT00002521,1035,2,2026-07-16T11:30:00Z,MULTI_DAY,TRAVEL_AGENT,564.28,True,FAST_ACCESS,USED
2522,TKT00002522,2071,3,2026-07-26T17:00:00Z,VIP,ON_SITE,411.88,True,FAST_ACCESS,USED
2523,TKT00002523,2556,3,2026-06-03T10:15:00Z,FAST_ACCESS,MOBILE_APP,323.33,True,FAST_ACCESS,CANCELLED
2524,TKT00002524,1192,3,2026-07-06T09:00:00Z,DAY_PASS,WEBSITE,127.2,False,DINING_PHOTO,USED
2525,TKT00002525,1361,2,2026-05-31T15:15:00Z,MULTI_DAY,WEBSITE,213.43,False,PARKING_PLUS,USED
2526,TKT00002526,635,2,2026-08-01T10:30:00Z,VIP,WEBSITE,698.2,True,FAST_ACCESS,USED
2527,TKT00002527,1205,2,2026-06-02T10:30:00Z,DAY_PASS,MOBILE_APP,118.01,False,CHARACTER_MEET,USED
2528,TKT00002528,739,2,2026-07-07T08:45:00Z,MULTI_DAY,MOBILE_APP,345.88,False,CHARACTER_MEET,USED
2529,TKT00002529,2165,2,2026-07-22T14:45:00Z,FAST_ACCESS,ON_SITE,281.46,True,FAST_ACCESS,USED
2530,TKT00002530,2404,1,2026-06-26T13:30:00Z,DAY_PASS,ON_SITE,143.15,False,CHARACTER_MEET,USED
2531,TKT00002531,2767,3,2026-06-20T16:15:00Z,DAY_PASS,MOBILE_APP,206.41,False,DINING_PHOTO,USED
2532,TKT00002532,1221,3,2026-08-10T17:15:00Z,DAY_PASS,MOBILE_APP,257.31,False,NONE,USED
2533,TKT00002533,488,5,2026-07-01T10:30:00Z,DAY_PASS,MOBILE_APP,258.05,False,NONE,UPGRADED
2534,TKT00002534,590,6,2026-08-12T17:00:00Z,FAST_ACCESS,TRAVEL_AGENT,218.8,True,FAST_ACCESS,USED
2535,TKT00002535,1307,3,2026-06-09T15:45:00Z,MULTI_DAY,WEBSITE,160.71,False,CHARACTER_MEET,USED
2536,TKT00002536,973,5,2026-05-14T08:15:00Z,DAY_PASS,ON_SITE,222.12,False,NONE,USED
2537,TKT00002537,244,1,2026-08-17T13:00:00Z,ANNUAL_PASS,ON_SITE,539.32,True,FAST_ACCESS,USED
2538,TKT00002538,1177,6,2026-07-21T10:45:00Z,DAY_PASS,ON_SITE,223.7,False,RAINY_DAY_CREDIT,USED
2539,TKT00002539,1398,1,2026-06-19T12:15:00Z,DAY_PASS,MOBILE_APP,234.07,True,FAST_ACCESS,UPGRADED
2540,TKT00002540,740,3,2026-06-05T09:45:00Z,DAY_PASS,HOTEL_DESK,201.57,False,NONE,USED
2541,TKT00002541,944,5,2026-05-29T15:45:00Z,DAY_PASS,TRAVEL_AGENT,125.38,True,FAST_ACCESS,USED
2542,TKT00002542,1186,5,2026-07-31T09:00:00Z,DAY_PASS,ON_SITE,261.59,True,FAST_ACCESS,USED
2543,TKT00002543,1051,6,2026-08-06T08:45:00Z,DAY_PASS,MOBILE_APP,202.05,True,FAST_ACCESS,USED
2544,TKT00002544,931,1,2026-08-07T10:45:00Z,FAST_ACCESS,ON_SITE,174.72,True,FAST_ACCESS,USED
2545,TKT00002545,902,5,2026-08-22T15:15:00Z,MULTI_DAY,WEBSITE,443.9,True,FAST_ACCESS,USED
2546,TKT00002546,1391,1,2026-06-11T15:30:00Z,MULTI_DAY,MOBILE_APP,366.82,True,FAST_ACCESS,USED
2547,TKT00002547,2062,1,2026-06-25T16:30:00Z,DAY_PASS,ON_SITE,169.63,False,PARKING_PLUS,USED
2548,TKT00002548,2044,5,2026-06-11T14:00:00Z,DAY_PASS,MOBILE_APP,87.22,False,DINING_PHOTO,USED
2549,TKT00002549,159,4,2026-06-25T10:45:00Z,DAY_PASS,HOTEL_DESK,165.61,False,DINING_PHOTO,USED
2550,TKT00002550,1871,5,2026-07-24T14:00:00Z,DAY_PASS,WEBSITE,113.69,True,FAST_ACCESS,USED
2551,TKT00002551,360,1,2026-08-27T15:30:00Z,DAY_PASS,WEBSITE,182.74,True,FAST_ACCESS,UPGRADED
2552,TKT00002552,2694,6,2026-05-20T12:15:00Z,ANNUAL_PASS,MOBILE_APP,666.74,False,NONE,USED
2553,TKT00002553,632,3,2026-07-02T08:15:00Z,FAST_ACCESS,MOBILE_APP,150.56,True,FAST_ACCESS,USED
2554,TKT00002554,2123,5,2026-05-21T12:45:00Z,DAY_PASS,ON_SITE,178.9,False,CHARACTER_MEET,UPGRADED
2555,TKT00002555,2490,4,2026-06-14T09:00:00Z,MULTI_DAY,WEBSITE,390.96,True,FAST_ACCESS,USED
2556,TKT00002556,466,3,2026-05-31T15:15:00Z,ANNUAL_PASS,TRAVEL_AGENT,470.72,True,FAST_ACCESS,UPGRADED
2557,TKT00002557,135,4,2026-06-09T11:15:00Z,FAST_ACCESS,WEBSITE,182.16,True,FAST_ACCESS,USED
2558,TKT00002558,1581,1,2026-08-28T15:15:00Z,FAST_ACCESS,WEBSITE,346.0,True,FAST_ACCESS,USED
2559,TKT00002559,249,3,2026-08-21T12:45:00Z,MULTI_DAY,HOTEL_DESK,573.73,False,NONE,USED
2560,TKT00002560,2371,6,2026-06-29T09:15:00Z,FAST_ACCESS,ON_SITE,315.59,True,FAST_ACCESS,USED
2561,TKT00002561,289,4,2026-05-17T14:30:00Z,DAY_PASS,ON_SITE,122.18,False,PARKING_PLUS,USED
2562,TKT00002562,2751,6,2026-07-23T16:00:00Z,MULTI_DAY,HOTEL_DESK,303.99,False,NONE,USED
2563,TKT00002563,1590,6,2026-08-02T12:15:00Z,DAY_PASS,HOTEL_DESK,261.52,False,DINING_PHOTO,USED
2564,TKT00002564,1238,5,2026-08-08T13:15:00Z,MULTI_DAY,MOBILE_APP,357.78,False,NONE,USED
2565,TKT00002565,229,2,2026-05-17T15:45:00Z,MULTI_DAY,HOTEL_DESK,311.31,False,NONE,USED
2566,TKT00002566,2519,1,2026-07-06T11:30:00Z,DAY_PASS,ON_SITE,115.48,True,FAST_ACCESS,USED
2567,TKT00002567,1890,6,2026-06-26T14:30:00Z,FAST_ACCESS,MOBILE_APP,239.55,True,FAST_ACCESS,USED
2568,TKT00002568,2038,3,2026-06-17T16:15:00Z,VIP,TRAVEL_AGENT,499.56,True,FAST_ACCESS,USED
2569,TKT00002569,2064,2,2026-07-29T17:45:00Z,MULTI_DAY,MOBILE_APP,501.26,False,NONE,USED
2570,TKT00002570,391,4,2026-05-09T08:45:00Z,DAY_PASS,ON_SITE,253.53,False,CHARACTER_MEET,USED
2571,TKT00002571,2157,4,2026-05-28T12:30:00Z,DAY_PASS,HOTEL_DESK,99.4,False,NONE,USED
2572,TKT00002572,2195,3,2026-08-19T15:30:00Z,DAY_PASS,MOBILE_APP,203.86,False,NONE,USED
2573,TKT00002573,213,6,2026-08-13T11:45:00Z,DAY_PASS,MOBILE_APP,249.48,True,FAST_ACCESS,USED
2574,TKT00002574,1622,2,2026-08-12T08:15:00Z,FAST_ACCESS,TRAVEL_AGENT,345.33,True,FAST_ACCESS,USED
2575,TKT00002575,2639,6,2026-07-20T10:30:00Z,VIP,MOBILE_APP,913.52,True,FAST_ACCESS,USED
2576,TKT00002576,1970,3,2026-07-27T08:15:00Z,VIP,ON_SITE,499.39,True,FAST_ACCESS,USED
2577,TKT00002577,2404,2,2026-06-05T08:00:00Z,FAST_ACCESS,MOBILE_APP,176.17,True,FAST_ACCESS,USED
2578,TKT00002578,1518,5,2026-06-24T14:30:00Z,VIP,MOBILE_APP,518.09,True,FAST_ACCESS,USED
2579,TKT00002579,442,4,2026-05-24T14:00:00Z,DAY_PASS,ON_SITE,159.78,True,FAST_ACCESS,USED
2580,TKT00002580,1046,2,2026-05-03T14:15:00Z,MULTI_DAY,MOBILE_APP,412.46,False,CHARACTER_MEET,UPGRADED
2581,TKT00002581,1274,2,2026-06-07T10:30:00Z,ANNUAL_PASS,MOBILE_APP,332.17,False,CHARACTER_MEET,USED
2582,TKT00002582,242,5,2026-06-23T17:30:00Z,ANNUAL_PASS,MOBILE_APP,322.89,False,NONE,NO_SHOW
2583,TKT00002583,2560,4,2026-05-02T08:30:00Z,MULTI_DAY,HOTEL_DESK,483.16,False,DINING_PHOTO,USED
2584,TKT00002584,949,5,2026-05-31T17:15:00Z,DAY_PASS,TRAVEL_AGENT,205.18,False,CHARACTER_MEET,UPGRADED
2585,TKT00002585,191,1,2026-05-07T15:30:00Z,FAST_ACCESS,MOBILE_APP,300.19,True,FAST_ACCESS,USED
2586,TKT00002586,1767,2,2026-07-09T09:15:00Z,DAY_PASS,HOTEL_DESK,96.59,True,FAST_ACCESS,USED
2587,TKT00002587,14,4,2026-07-31T15:45:00Z,DAY_PASS,MOBILE_APP,175.78,True,FAST_ACCESS,UPGRADED
2588,TKT00002588,2206,3,2026-06-10T13:45:00Z,DAY_PASS,WEBSITE,108.98,False,NONE,USED
2589,TKT00002589,1723,2,2026-05-16T16:15:00Z,VIP,MOBILE_APP,351.83,True,FAST_ACCESS,USED
2590,TKT00002590,372,6,2026-07-19T10:45:00Z,ANNUAL_PASS,MOBILE_APP,878.51,False,DINING_PHOTO,USED
2591,TKT00002591,14,6,2026-08-17T12:00:00Z,FAST_ACCESS,WEBSITE,264.5,True,FAST_ACCESS,USED
2592,TKT00002592,2551,2,2026-08-06T12:15:00Z,DAY_PASS,HOTEL_DESK,184.1,False,NONE,USED
2593,TKT00002593,1000,1,2026-06-30T17:15:00Z,DAY_PASS,ON_SITE,199.4,False,NONE,USED
2594,TKT00002594,2317,5,2026-07-14T09:45:00Z,DAY_PASS,MOBILE_APP,128.84,False,NONE,USED
2595,TKT00002595,1036,3,2026-06-13T17:00:00Z,VIP,WEBSITE,335.5,True,FAST_ACCESS,USED
2596,TKT00002596,1019,6,2026-08-01T11:00:00Z,DAY_PASS,TRAVEL_AGENT,240.34,False,PARKING_PLUS,USED
2597,TKT00002597,2767,3,2026-08-12T13:45:00Z,MULTI_DAY,WEBSITE,454.14,False,PARKING_PLUS,USED
2598,TKT00002598,2190,3,2026-06-18T11:15:00Z,VIP,WEBSITE,352.35,True,FAST_ACCESS,USED
2599,TKT00002599,626,6,2026-07-22T10:15:00Z,DAY_PASS,MOBILE_APP,212.9,False,NONE,NO_SHOW
2600,TKT00002600,1330,3,2026-07-26T13:15:00Z,DAY_PASS,WEBSITE,148.43,False,NONE,USED
2601,TKT00002601,35,3,2026-05-10T10:15:00Z,DAY_PASS,MOBILE_APP,90.51,False,RAINY_DAY_CREDIT,USED
2602,TKT00002602,2295,5,2026-07-06T16:30:00Z,VIP,MOBILE_APP,308.42,True,FAST_ACCESS,USED
2603,TKT00002603,2299,1,2026-07-26T08:15:00Z,DAY_PASS,ON_SITE,126.63,False,DINING_PHOTO,USED
2604,TKT00002604,520,4,2026-07-27T12:15:00Z,VIP,HOTEL_DESK,457.58,True,FAST_ACCESS,USED
2605,TKT00002605,2426,5,2026-05-19T17:00:00Z,DAY_PASS,WEBSITE,159.93,True,FAST_ACCESS,USED
2606,TKT00002606,894,3,2026-05-22T11:00:00Z,MULTI_DAY,MOBILE_APP,514.49,False,DINING_PHOTO,USED
2607,TKT00002607,386,1,2026-07-31T08:30:00Z,ANNUAL_PASS,MOBILE_APP,480.75,False,DINING_PHOTO,USED
2608,TKT00002608,387,2,2026-08-08T08:00:00Z,MULTI_DAY,MOBILE_APP,331.78,False,RAINY_DAY_CREDIT,USED
2609,TKT00002609,107,6,2026-06-20T09:30:00Z,MULTI_DAY,MOBILE_APP,395.96,False,NONE,USED
2610,TKT00002610,2587,3,2026-08-11T12:00:00Z,DAY_PASS,MOBILE_APP,124.53,False,NONE,CANCELLED
2611,TKT00002611,2115,4,2026-08-03T11:00:00Z,DAY_PASS,WEBSITE,206.56,False,PARKING_PLUS,UPGRADED
2612,TKT00002612,1300,6,2026-06-06T16:00:00Z,DAY_PASS,ON_SITE,118.13,True,FAST_ACCESS,USED
2613,TKT00002613,2009,4,2026-07-27T13:15:00Z,DAY_PASS,HOTEL_DESK,150.78,False,DINING_PHOTO,USED
2614,TKT00002614,397,2,2026-06-08T08:45:00Z,DAY_PASS,HOTEL_DESK,123.62,False,DINING_PHOTO,USED
2615,TKT00002615,2396,2,2026-05-31T13:45:00Z,VIP,HOTEL_DESK,292.2,True,FAST_ACCESS,USED
2616,TKT00002616,971,3,2026-07-28T17:30:00Z,DAY_PASS,MOBILE_APP,118.77,False,RAINY_DAY_CREDIT,USED
2617,TKT00002617,462,3,2026-08-15T08:00:00Z,MULTI_DAY,WEBSITE,371.06,True,FAST_ACCESS,USED
