MerchantId,MerchantName,Category,RiskTier,PopularityWeight,Country
30874,"Williams, Powell and Johnson",GROCERY,LOW,1.4500169615720029,MEX
30875,Clarke-Anderson,GROCERY,LOW,1.1784220833552155,USA
30876,Stanley Inc,RETAIL,LOW,1.1417017458303678,USA
30877,Lopez-Frye,DINING,LOW,1.1686182053995755,USA
30878,Contreras-Burnett,DIGITAL,LOW,1.4764658548070506,USA
30879,Mcneil-Smith,DINING,LOW,1.6697791519215486,USA
30880,"Bailey, White and Jones",DINING,LOW,3.661969741058996,USA
30881,"Graves, Baker and Adams",RETAIL,LOW,1.7529986807403022,MEX
30882,Barton-Ryan,DINING,LOW,1.2865483213383442,USA
30883,Rivas Ltd,DINING,MED,1.9010029614722512,USA
30884,"Nichols, Peterson and Wilson",RETAIL,LOW,3.46145748675753,USA
30885,Rodriguez-Obrien,RETAIL,LOW,1.3976543617508674,USA
30886,Rodriguez PLC,DINING,LOW,1.9813400997683273,USA
30887,Valencia-Williams,TRAVEL,LOW,1.1395118861635025,DEU
30888,Freeman LLC,RETAIL,LOW,1.6692922404997836,MEX
30889,Glenn-Morgan,TRAVEL,LOW,1.914106396208401,USA
30890,"Townsend, Johnson and Ward",GROCERY,LOW,3.3031567881500097,USA
30891,Smith PLC,GROCERY,LOW,1.6015220632261618,USA
30892,"Turner, Phillips and Robinson",RETAIL,LOW,1.0740575505988466,USA
30893,Sanders Inc,RETAIL,MED,1.5824537959253988,USA
30894,Sandoval-Leonard,GROCERY,LOW,1.2774498575539364,USA
30895,Smith PLC,DIGITAL,LOW,1.4025835757257314,USA
30896,Jensen PLC,GROCERY,LOW,2.0521642752895497,USA
30897,Larsen-Robinson,GROCERY,LOW,1.3440157571899969,USA
30898,Patrick Inc,TRAVEL,LOW,1.6257539711601132,USA
30899,Ferguson and Sons,RETAIL,LOW,1.5069258319383547,USA
30900,"Thomas, Lee and Wilson",RETAIL,LOW,1.0066246420108582,CAN
30901,Stein PLC,DIGITAL,LOW,4.615660272789981,CAN
30902,Lozano Inc,FUEL,LOW,1.018316437955659,USA
30903,"Miller, Scott and Mitchell",GROCERY,LOW,1.4208782939214772,USA
30904,Hood-Bass,DINING,MED,3.63624159296949,USA
30905,Chang-Kennedy,GROCERY,LOW,1.9988971092277759,USA
30906,Ball and Sons,DIGITAL,LOW,1.950297828437265,USA
30907,"Small, Bishop and Bonilla",DINING,LOW,1.439886992075171,USA
30908,Baker Inc,TRAVEL,LOW,1.3908450116492408,USA
30909,Francis-Lambert,RETAIL,LOW,1.4114434100786362,USA
30910,"Garcia, Johnson and Salas",GROCERY,LOW,2.0906128242043316,USA
30911,"Reyes, Robles and Watson",FUEL,LOW,1.7771079188767127,USA
30912,Nunez-Burns,DINING,MED,1.4154776733093297,USA
30913,Morris Inc,GROCERY,LOW,1.2225165239971905,DEU
30914,Martinez and Sons,GROCERY,LOW,1.0585430062324244,USA
30915,Ruiz-Simpson,RETAIL,LOW,2.259030422202373,USA
30916,Davis-Cisneros,RETAIL,LOW,1.0261832777098618,USA
30917,"Mendez, Moore and Arnold",RETAIL,MED,1.031731776761177,GBR
30918,Le Inc,TRAVEL,LOW,1.0207956470643227,CAN
30919,"Richards, Chambers and Johnson",RETAIL,LOW,1.7282598736833648,USA
30920,Wilson-Hebert,DINING,LOW,5.976019425405214,GBR
30921,"Hensley, Suarez and Rios",DINING,LOW,1.451462225094553,USA
30922,Wilson-Hill,DINING,LOW,2.5047380853892807,USA
30923,Brown-Santiago,RETAIL,LOW,1.8403058724951333,USA
30924,Smith-Lane,DINING,MED,1.5326423774643891,USA
30925,Yoder LLC,GROCERY,LOW,1.0085916680139277,USA
30926,"Smith, Collins and Mathews",RETAIL,LOW,1.4242232669246304,USA
30927,"Salazar, Caldwell and Ellis",DIGITAL,LOW,1.0323122613649143,USA
30928,Ballard-Tanner,GROCERY,LOW,1.7932968694616445,USA
30929,Johnson LLC,DIGITAL,LOW,1.0845410678351834,USA
30930,Hill-Aguirre,TRAVEL,LOW,1.2104042698994923,USA
30931,Tucker Inc,RETAIL,LOW,2.2085906098613863,USA
30932,"Gonzales, Le and Jones",RETAIL,LOW,1.0516564469797824,USA
30933,"Hall, Stewart and Marshall",RETAIL,LOW,1.8074064299950208,USA
30934,Ward-Edwards,DINING,LOW,1.3793295355640456,USA
30935,Russell Ltd,DINING,LOW,1.4284329109264837,USA
30936,Payne LLC,RETAIL,LOW,1.0624289527047672,USA
30937,Garcia Inc,GROCERY,LOW,2.040290427406902,USA
30938,Anderson-Marquez,GROCERY,LOW,1.4814867538507908,USA
30939,"Moore, Nicholson and Taylor",GROCERY,LOW,1.5298456610963995,GBR
30940,"Cervantes, Holmes and Miller",FUEL,LOW,1.1836879652342336,USA
30941,Bennett-Weaver,GROCERY,LOW,1.524757129922688,GBR
30942,"Fisher, Parks and Guzman",DINING,MED,2.645944730967251,USA
30943,Johnson PLC,RETAIL,LOW,15.564689130738742,USA
30944,"Donaldson, Clark and Davis",DINING,LOW,2.219960039501621,USA
30945,Brown-Underwood,DINING,LOW,1.004243497145496,USA
30946,"Stephens, Woods and Velazquez",DIGITAL,LOW,3.574828942015666,MEX
30947,Brown LLC,DINING,LOW,1.8571560081773617,USA
30948,Alvarez PLC,RETAIL,HIGH,1.2642849515489143,USA
30949,Rivera and Sons,FUEL,LOW,1.1244866612134392,USA
30950,Gilbert-Cole,GROCERY,LOW,1.4419850999688395,USA
30951,"Daugherty, Morgan and Castillo",GROCERY,LOW,1.3997044863952537,USA
30952,"Castro, Clark and Silva",GROCERY,LOW,1.337359040473371,USA
30953,"Reese, Smith and Cunningham",DINING,MED,1.2326605418099845,USA
30954,Scott-Grant,FUEL,LOW,1.1230192791002533,USA
30955,Hall LLC,RETAIL,LOW,1.0847724905156106,USA
30956,"Morgan, Anderson and Hammond",GROCERY,LOW,4.890903501568551,USA
30957,"Silva, Woodward and Wood",GROCERY,MED,1.1910614954310506,AUS
30958,Peterson-Jensen,RETAIL,LOW,1.006435042110291,USA
30959,Small-Santiago,RETAIL,LOW,1.4302980037588442,USA
30960,Bautista Ltd,DIGITAL,LOW,1.1520284481423038,USA
30961,Robertson Group,RETAIL,LOW,1.2471251308510536,USA
30962,Salazar PLC,RETAIL,LOW,2.641613393530857,USA
30963,Lopez-Garcia,RETAIL,MED,1.6514677089839684,USA
30964,Hernandez Group,RETAIL,LOW,1.074863674503979,USA
30965,Massey-Hudson,GROCERY,LOW,3.607428782596953,USA
30966,Barajas-Lamb,GROCERY,LOW,1.6933131468671319,USA
30967,Marquez-Fox,GROCERY,LOW,1.4862856337300134,MEX
30968,Jacobs Inc,RETAIL,LOW,1.0902436904403612,USA
30969,"Price, Wiggins and Cooper",RETAIL,LOW,1.4587634641449418,USA
30970,Crawford PLC,DIGITAL,LOW,3.345048190980285,USA
30971,"Ruiz, Bennett and Harrison",GROCERY,LOW,1.4545637819055799,USA
30972,"Matthews, Ingram and Miller",DIGITAL,LOW,2.751999098090199,AUS
30973,Leonard-Cooper,DINING,LOW,2.068550916301458,CAN
30974,"Anderson, Adams and Carter",DIGITAL,LOW,1.0901303253165948,AUS
30975,"Duncan, Lynch and Ramirez",FUEL,LOW,1.0229395948615945,USA
30976,Simpson Ltd,FUEL,LOW,2.0908090087115294,USA
30977,"Davis, Murphy and Hoffman",DINING,MED,1.0257972088201965,USA
30978,Phillips-Ramirez,DIGITAL,LOW,1.8354639882657633,USA
30979,Ross-Wilson,GROCERY,LOW,1.0952549235528877,USA
30980,Jimenez-Campbell,RETAIL,LOW,1.6349874981769463,USA
30981,Carter PLC,RETAIL,LOW,1.4438301817579386,USA
30982,Johnston and Sons,TRAVEL,HIGH,1.582331607858202,USA
30983,White LLC,GROCERY,MED,1.258265642337844,USA
30984,Spence-Benson,GROCERY,LOW,2.0844824368635653,CAN
30985,Davenport LLC,RETAIL,LOW,2.3472222496277637,MEX
30986,Lucas-Morales,GROCERY,LOW,1.4729817490343735,USA
30987,Nelson-Campos,GROCERY,MED,1.461507301244551,USA
30988,Young Ltd,DIGITAL,LOW,1.3623596783538456,CAN
30989,Mclaughlin-Walker,DIGITAL,LOW,1.4468214505915973,GBR
30990,Harris Group,GROCERY,LOW,1.416563165735909,USA
30991,"Fitzgerald, Jennings and Reeves",RETAIL,LOW,1.2724820694733587,USA
30992,Ford LLC,GROCERY,LOW,4.538873602038928,USA
30993,"Scott, Finley and Fleming",DINING,HIGH,2.022539004296626,USA
30994,"Smith, Anderson and Guzman",TRAVEL,HIGH,1.6200807995496942,CAN
30995,"Gonzalez, Harrison and Cummings",GROCERY,LOW,1.076370255374004,DEU
30996,Moss Inc,DIGITAL,LOW,1.2869354404355557,USA
30997,Washington PLC,TRAVEL,LOW,1.7447976883875858,USA
30998,Gamble-Marshall,GROCERY,LOW,1.5541032164548214,USA
30999,Liu Inc,TRAVEL,LOW,2.164155006376653,CAN
31000,Villa-Harrell,DIGITAL,LOW,1.2841751142910882,MEX
31001,Walsh LLC,RETAIL,LOW,1.8922221095550682,CAN
31002,Santiago-Harris,DINING,LOW,2.312524114436032,USA
31003,"Morales, Hicks and Bonilla",DIGITAL,LOW,1.2895296024166538,CAN
31004,Paul-Elliott,RETAIL,LOW,2.040406621298794,GBR
31005,"Hickman, Marks and Porter",FUEL,MED,1.2086388550952605,MEX
31006,Kramer PLC,RETAIL,LOW,2.0015491326668977,USA
31007,Hall-Flores,TRAVEL,LOW,1.0014539352768344,USA
31008,Wright-Guerrero,DIGITAL,LOW,1.2364189571083888,USA
31009,Harrington-Curry,FUEL,LOW,1.2936918036973208,USA
31010,Goodman-Daniels,GROCERY,LOW,1.0739482223976766,USA
31011,Harrison Group,RETAIL,LOW,1.4354058083948236,USA
31012,Snyder Group,TRAVEL,LOW,1.0798932051031962,USA
31013,"Solomon, Johnson and Williams",GROCERY,LOW,1.2416022808961076,DEU
31014,Randall-Williams,GROCERY,MED,1.5933901638905632,USA
31015,"Lowe, Brown and Collins",DINING,LOW,1.458869244857953,USA
31016,Lucas and Sons,RETAIL,LOW,1.155759948021252,GBR
31017,Gillespie PLC,RETAIL,LOW,2.721860867290006,USA
31018,Jacobs Ltd,DINING,LOW,3.417461658423353,USA
31019,"Martinez, Underwood and Franco",RETAIL,LOW,1.6318163830994679,USA
31020,"Martinez, Malone and Tran",RETAIL,LOW,1.5370456920286406,USA
31021,Padilla Inc,RETAIL,LOW,1.08644511087326,USA
31022,"Salinas, Ramsey and Smith",RETAIL,LOW,1.0435633580691288,USA
31023,Archer-Mckee,RETAIL,LOW,1.1225955658509583,USA
31024,"Townsend, Brooks and Johnson",RETAIL,LOW,4.342581424415169,DEU
31025,"Oconnor, Yu and Wise",RETAIL,LOW,1.0343702825901837,CAN
31026,"Miller, Leblanc and Vargas",GROCERY,LOW,1.1039003418222284,USA
31027,Wise Inc,DINING,MED,1.1278275277308114,USA
31028,May and Sons,RETAIL,LOW,1.0802210955956495,USA
31029,Khan Inc,FUEL,LOW,1.0597220599748831,USA
31030,Norton-Silva,TRAVEL,LOW,1.0203726611659942,USA
31031,Morris and Sons,DINING,LOW,1.0817042159502412,USA
31032,"Williams, Jacobs and Elliott",GROCERY,LOW,2.6150495995022647,AUS
31033,Owens-Meyers,RETAIL,LOW,2.315071483764048,USA
31034,Wood-Brewer,RETAIL,LOW,6.208643072760287,USA
31035,"Saunders, Park and Jennings",RETAIL,MED,1.356720428796836,USA
31036,Martin-Butler,TRAVEL,LOW,1.2169444545715713,MEX
31037,"Smith, Nelson and Diaz",FUEL,LOW,1.5001662744436208,USA
31038,Nunez LLC,TRAVEL,LOW,1.0489409261622864,GBR
31039,"Floyd, Parker and Hartman",RETAIL,MED,1.211923955152481,USA
31040,"Taylor, Ryan and Johnson",RETAIL,LOW,1.3667531761416678,USA
31041,"Reyes, Soto and Bright",RETAIL,LOW,2.8711489948016373,USA
31042,Serrano-Arroyo,RETAIL,LOW,1.4084285628595377,USA
31043,Hayes Ltd,FUEL,LOW,1.472476262033862,USA
31044,Adams-Lopez,RETAIL,MED,1.7623050055600067,USA
31045,Ochoa Inc,FUEL,LOW,1.4309269600528287,USA
31046,"Hunter, Burton and Wilson",GROCERY,HIGH,2.709374544045195,USA
31047,Randolph-Flores,RETAIL,MED,1.8203560427618803,USA
31048,Barton-Peters,DIGITAL,LOW,1.0267780049328636,GBR
31049,Steele-Smith,RETAIL,LOW,1.087775994398053,USA
31050,Hudson Ltd,FUEL,LOW,1.6037410021301337,USA
31051,Bridges-Payne,DIGITAL,LOW,1.7078967108881407,USA
31052,Hernandez-Mitchell,TRAVEL,LOW,1.1372618947117519,USA
31053,Lopez-Holmes,DINING,LOW,2.004355157440722,USA
31054,Garrett-Smith,GROCERY,LOW,1.0985192975816982,DEU
31055,"Howell, Martin and Kemp",DINING,MED,1.006469235599118,CAN
31056,Fisher-Myers,RETAIL,LOW,1.0769969509471549,CAN
31057,Owens-Weber,DIGITAL,LOW,1.2363670704848362,USA
31058,Bond Ltd,DIGITAL,LOW,6.644747320448827,USA
31059,Blackburn-Marquez,DIGITAL,LOW,1.279430539144255,USA
31060,Berger Ltd,GROCERY,LOW,1.2061628796063306,USA
31061,King-Frey,GROCERY,LOW,1.1413620196679162,GBR
31062,"Harrison, Davidson and Fitzgerald",DIGITAL,LOW,1.0810763263256635,USA
31063,Woods and Sons,GROCERY,LOW,2.093513405787375,USA
31064,Larson-Nguyen,GROCERY,LOW,1.747293267338561,USA
31065,Allen Inc,GROCERY,LOW,1.0690621849333142,USA
31066,Ray Ltd,TRAVEL,LOW,9.716801634523707,USA
31067,Medina Ltd,DINING,MED,1.0864954226069157,USA
31068,"Myers, Gillespie and Bennett",DINING,LOW,2.9086451981366377,USA
31069,Johnson PLC,TRAVEL,LOW,1.3242895449078658,USA
31070,Castro-Anderson,DIGITAL,LOW,1.1172637944278532,USA
31071,"Davenport, Jones and Kelly",GROCERY,LOW,1.5267858714882254,USA
31072,"Taylor, Koch and Baker",GROCERY,LOW,1.6597914900476918,USA
31073,Roberts PLC,GROCERY,MED,1.3483909100627407,DEU
31074,"Reyes, Li and Silva",DIGITAL,LOW,6.95629900041055,USA
31075,Weeks Group,RETAIL,LOW,1.0637406607103777,AUS
31076,White-Jones,FUEL,MED,1.9714237846504328,USA
31077,Quinn Ltd,FUEL,LOW,1.5603695751731208,USA
31078,Barker-Morrison,DIGITAL,LOW,2.1542903041577306,CAN
31079,Ross LLC,RETAIL,LOW,1.0006168715080748,USA
31080,"Petersen, Rodriguez and Osborne",RETAIL,LOW,2.1071621173685595,USA
31081,"Anderson, Stevens and Bradley",DINING,LOW,1.0925319686687611,CAN
31082,Kelly Inc,DINING,LOW,1.296818284599424,USA
31083,"Wood, Turner and Roth",RETAIL,LOW,1.0185508140592747,USA
31084,Calhoun-Perry,DINING,LOW,1.0162040787329585,USA
31085,Morris-Hamilton,DINING,LOW,1.3557139878529867,CAN
31086,Kelly-Hinton,GROCERY,MED,1.2803603678107274,USA
31087,Carroll-Johnson,RETAIL,LOW,1.6175530427623457,USA
31088,Webb-Ramirez,DINING,MED,1.3104033720442003,USA
31089,Turner Inc,GROCERY,LOW,1.5943300203685888,USA
31090,"Torres, Simon and Holt",RETAIL,LOW,2.873428845481141,CAN
31091,Mcdonald-Taylor,FUEL,LOW,1.1426629659487328,CAN
31092,Dominguez-Price,DINING,LOW,2.989241618500045,MEX
31093,Patterson PLC,GROCERY,LOW,1.0492481029429448,USA
31094,"Henderson, Allen and Medina",GROCERY,LOW,1.8412363186641165,USA
31095,Hodges and Sons,GROCERY,MED,1.8292378114549523,USA
31096,"Fernandez, Branch and Lewis",GROCERY,LOW,1.9487562762241424,USA
31097,"Gordon, Deleon and Wilson",RETAIL,MED,1.1616211459164398,USA
31098,Hess LLC,GROCERY,LOW,1.4530686218265338,USA
31099,"Rivera, Kelly and Kim",GROCERY,LOW,1.2074158736124856,CAN
31100,Vazquez-Mendez,FUEL,LOW,2.3138051243688667,USA
31101,Edwards Group,RETAIL,LOW,1.037304996141439,AUS
31102,"Miller, Walker and Webb",GROCERY,LOW,1.130733437881364,USA
31103,Ingram Inc,FUEL,LOW,1.0368549112791323,USA
31104,"Gonzalez, Robinson and Ramos",DINING,LOW,2.0953686464268184,USA
31105,"Rodriguez, Stone and Cooper",DINING,LOW,1.0479805121675754,USA
31106,Hernandez PLC,RETAIL,LOW,4.4228181993048015,CAN
31107,"Chang, Jones and Winters",GROCERY,LOW,3.3406736874812624,USA
31108,Rose-Fischer,GROCERY,LOW,1.02143749144066,USA
31109,Payne and Sons,RETAIL,LOW,1.7630687350203187,USA
31110,Adams Inc,GROCERY,LOW,1.6316179820596526,USA
31111,Williams-Copeland,TRAVEL,LOW,1.1858351999776588,USA
31112,"Jimenez, Payne and Johnson",DIGITAL,MED,3.1942258604035683,USA
31113,Hall Group,DINING,HIGH,1.443219398408322,USA
31114,"Griffin, Warner and Haynes",DINING,LOW,1.3142057981194442,USA
31115,Hurst and Sons,TRAVEL,LOW,1.2114905442770139,USA
31116,Harris-Lewis,RETAIL,LOW,1.3179914931474612,USA
31117,Fletcher Ltd,FUEL,MED,1.3007433911523192,USA
31118,"Mitchell, Case and Taylor",DINING,MED,1.1877038309371133,USA
31119,"Watson, Martinez and Mcclure",TRAVEL,LOW,1.2697853872088432,USA
31120,Howe LLC,DINING,LOW,1.5738197592821188,USA
31121,Lee LLC,RETAIL,MED,1.1152912047738148,USA
31122,"Estes, Benitez and Santiago",DINING,LOW,2.047584764423087,USA
31123,"Wagner, Quinn and Deleon",RETAIL,LOW,2.1046004430813827,USA
31124,"Sharp, Anderson and Rodriguez",FUEL,LOW,1.2452197752526633,USA
31125,"Carpenter, Jones and Brown",RETAIL,LOW,1.4919499587624403,DEU
31126,Holland-Williams,RETAIL,LOW,1.0369313569793102,USA
31127,Harvey-Dudley,RETAIL,LOW,8.114604952968714,CAN
31128,"Smith, Palmer and Blake",TRAVEL,LOW,1.0941354138291466,USA
31129,Smith-Williamson,DINING,MED,2.4878076297801908,CAN
31130,Hendrix-Williams,GROCERY,MED,1.3953157226560955,USA
31131,Martin-Taylor,GROCERY,MED,1.4517110772432713,USA
31132,"Underwood, Schmidt and Gilbert",TRAVEL,LOW,7.111174149242623,AUS
31133,Brooks Inc,FUEL,LOW,3.8299949243791813,USA
31134,"Davis, Lopez and Martinez",FUEL,LOW,1.3916774489727768,USA
31135,"Roberts, Simpson and Greene",GROCERY,LOW,1.028893317727596,USA
31136,"Hinton, Hayes and Lam",RETAIL,LOW,2.6322853026097266,USA
31137,"Soto, Nelson and Moore",DIGITAL,LOW,1.1252238892417374,USA
31138,"Hamilton, Smith and Castaneda",RETAIL,LOW,6.734526899856414,USA
31139,Williams-Hill,RETAIL,LOW,3.758677855151484,USA
31140,Moore-Moreno,GROCERY,LOW,1.0409454190597685,USA
31141,Robinson-Gallagher,DINING,LOW,1.2609960582451811,USA
31142,Jenkins PLC,DINING,LOW,1.3256234594856902,AUS
31143,"Diaz, Garcia and Bailey",GROCERY,MED,1.0020660304341675,USA
31144,Walker Group,RETAIL,LOW,1.075419378781637,USA
31145,"Johnson, Figueroa and Martin",GROCERY,LOW,1.4876870040977563,AUS
31146,"Burns, Chavez and Rogers",TRAVEL,LOW,1.298028072498996,USA
31147,"Mccarthy, Ross and Espinoza",GROCERY,LOW,2.3234273796092038,CAN
31148,"Ibarra, Butler and Martinez",GROCERY,LOW,1.2741738719029483,USA
31149,Smith Ltd,RETAIL,LOW,6.703660883507408,USA
31150,Ortega PLC,GROCERY,HIGH,1.0795256545078904,USA
31151,Donovan and Sons,DIGITAL,LOW,1.2152587374096222,DEU
31152,Rodriguez-Martinez,DIGITAL,LOW,1.3066967155077456,USA
31153,Lucas-Walker,RETAIL,HIGH,4.10823781348619,USA
31154,Avila Inc,FUEL,LOW,2.3990053821395407,USA
31155,Wright Inc,GROCERY,LOW,2.2090412983353795,USA
31156,Harrison-Montoya,DIGITAL,LOW,1.8552214276766723,USA
31157,Davis-Haney,RETAIL,LOW,2.0648174397023946,USA
31158,White-Liu,FUEL,HIGH,4.875561261780996,USA
31159,"Byrd, Robinson and Williams",RETAIL,HIGH,2.562659917642557,USA
31160,Williams and Sons,RETAIL,LOW,2.433952948467361,USA
31161,Harris-Foley,RETAIL,LOW,1.322790446266299,USA
31162,Rodriguez Inc,DINING,LOW,1.582141121436347,USA
31163,Pratt-Evans,DINING,LOW,12.771762699937359,USA
31164,Brady LLC,RETAIL,LOW,1.494202083617612,USA
31165,Butler-Velez,DIGITAL,MED,1.8133739192509388,USA
31166,Richard and Sons,GROCERY,LOW,1.4628442583880519,USA
31167,Miller and Sons,GROCERY,LOW,1.1729769992055608,USA
31168,"Mcdonald, Reynolds and Holt",GROCERY,LOW,4.325178250779184,USA
31169,Thomas-Pierce,RETAIL,MED,1.162408827479554,USA
31170,Keller-Rosales,DIGITAL,LOW,1.3230128084634587,USA
31171,Contreras Inc,GROCERY,LOW,1.2504433802294646,USA
31172,Parker-Greer,GROCERY,HIGH,1.1088016789491828,USA
31173,Hill-Scott,FUEL,LOW,1.5999953683531032,USA
31174,Harris PLC,DINING,MED,1.413330704241064,USA
31175,Mcdonald-Fox,RETAIL,LOW,1.4206731086981101,USA
31176,Cruz Group,GROCERY,LOW,1.0079455995439544,USA
31177,"Bright, Delgado and Brewer",TRAVEL,LOW,1.052804142462078,USA
31178,Richmond LLC,DIGITAL,LOW,1.7566252403959774,USA
31179,"Harris, King and Bell",DIGITAL,MED,2.8382963948825846,USA
31180,"Blevins, Wilson and Scott",GROCERY,MED,1.5942938337844266,USA
31181,Parks LLC,RETAIL,LOW,1.3177423802722186,USA
31182,Lambert Inc,GROCERY,LOW,2.0356118088510047,USA
31183,Miller-Jimenez,DIGITAL,LOW,1.1735722237986814,USA
31184,Skinner Group,FUEL,LOW,3.5963412768802248,USA
31185,Davis and Sons,GROCERY,LOW,1.052878728164939,CAN
31186,Rodriguez Inc,RETAIL,LOW,2.163769145684736,USA
31187,Munoz-Bartlett,DINING,LOW,1.2925012496149098,USA
31188,Barnett-Bernard,RETAIL,LOW,1.7913243871181954,USA
31189,"Pitts, Smith and Wolf",RETAIL,LOW,1.1417616987665082,USA
31190,Rivera-Tran,DINING,LOW,1.166448504752471,USA
31191,"Davis, Brown and Scott",RETAIL,MED,1.5158381928789293,USA
31192,"Mitchell, Smith and Vance",DINING,LOW,1.217736400067921,USA
31193,Brooks LLC,FUEL,LOW,2.468583869471325,USA
31194,Brown PLC,GROCERY,LOW,1.203202140064371,CAN
31195,"Pham, Simmons and Daniels",DIGITAL,LOW,1.1243486565108463,USA
31196,Reyes and Sons,RETAIL,LOW,1.087102346441746,USA
31197,"Ryan, Gibson and Reynolds",GROCERY,MED,1.11055972342902,USA
31198,Keller Inc,TRAVEL,LOW,2.1255852688643464,USA
31199,"Frost, Freeman and Villanueva",DINING,LOW,1.5044638061735605,USA
31200,Davis-Kim,DIGITAL,MED,6.346306791235024,USA
31201,Aguirre-Mcmahon,GROCERY,LOW,1.9133831997865989,MEX
31202,Glenn-Young,RETAIL,LOW,1.1433426363800223,USA
31203,Forbes-Stephens,FUEL,LOW,1.3254286773458512,USA
31204,"Morrison, Kennedy and Allen",DINING,LOW,1.0643104568458421,USA
31205,"Schwartz, Parker and White",TRAVEL,LOW,1.4807392458619617,USA
31206,Li and Sons,GROCERY,LOW,1.048807905875863,USA
31207,"Shah, Gonzalez and Walker",RETAIL,LOW,1.2990543325387045,USA
31208,Mckinney-Lopez,RETAIL,LOW,1.6474279523516957,USA
31209,Ward-Jones,RETAIL,LOW,1.168249195366965,USA
31210,"Dyer, Johnson and Stanton",DINING,MED,2.4462103899007226,USA
31211,Miller-Austin,RETAIL,HIGH,1.397561512853232,USA
31212,"Brown, Patrick and Perez",RETAIL,LOW,1.074060676654991,DEU
31213,"Howard, White and Chavez",TRAVEL,LOW,1.4337500819832532,USA
31214,Burke and Sons,DIGITAL,LOW,4.0577432986962565,USA
31215,Moreno-Wallace,GROCERY,HIGH,1.0825847378668252,USA
31216,Thomas-Jordan,RETAIL,LOW,1.4029065696889265,USA
31217,"Burton, Rogers and Barnes",FUEL,LOW,1.7821319043609771,CAN
31218,Jordan-Valdez,GROCERY,LOW,1.0779275349327115,USA
31219,"Perez, Horton and Simpson",RETAIL,LOW,2.0871802113364444,USA
31220,"Clay, Miller and Weaver",DINING,LOW,1.260499387139072,DEU
31221,"Matthews, Marsh and Cobb",RETAIL,LOW,1.1307365546715227,USA
31222,Cummings Inc,FUEL,LOW,2.640168757335191,MEX
31223,Larson-Gutierrez,DINING,LOW,1.15946468950155,USA
31224,Cohen-Brown,RETAIL,LOW,3.0426116739004314,AUS
31225,Ellis-Lara,RETAIL,LOW,3.02695738082384,USA
31226,Pace Ltd,DIGITAL,MED,1.2870730004211324,USA
31227,"Mills, Andrews and Lewis",FUEL,LOW,2.607775269633809,CAN
31228,"Adkins, Ward and Daniels",DINING,MED,1.7514660572440908,GBR
31229,Peterson LLC,RETAIL,LOW,1.3130198138195377,USA
31230,Caldwell Ltd,RETAIL,LOW,1.757153735722696,USA
31231,Mitchell-Walker,GROCERY,LOW,1.0854983286707331,USA
31232,"Davis, Scott and Mullen",DIGITAL,LOW,1.0819313623165354,USA
31233,Lucas LLC,DINING,LOW,1.3862849017229166,USA
31234,Jones Group,TRAVEL,LOW,2.24758900863745,USA
31235,Hughes-Lozano,RETAIL,LOW,2.735038676045519,AUS
31236,"Smith, Patterson and Dominguez",DIGITAL,MED,1.279341014285336,USA
31237,"Fuller, Baker and Vincent",TRAVEL,HIGH,2.388136383331219,USA
31238,Spence-Patterson,RETAIL,LOW,1.6290420657780174,MEX
31239,Little-Garcia,DIGITAL,LOW,1.0585030495372234,CAN
31240,"Hall, Owen and Copeland",DINING,LOW,1.0035757529271516,GBR
31241,Salazar Group,GROCERY,LOW,1.044672900522719,USA
31242,"Torres, Keith and Palmer",RETAIL,LOW,1.8850242765249965,USA
31243,Frazier LLC,DINING,LOW,1.508998991056807,USA
31244,Bishop and Sons,FUEL,MED,2.209971211525276,USA
31245,Zimmerman-Curry,TRAVEL,LOW,1.0726453695080223,USA
31246,"Lopez, Sosa and Garner",RETAIL,LOW,1.0767606955771434,USA
31247,Osborn-Davis,DIGITAL,LOW,1.1550307601877816,USA
31248,Watkins PLC,DINING,LOW,1.5963271481931933,USA
31249,Carroll LLC,GROCERY,LOW,2.8398938116884547,USA
31250,Gaines Ltd,GROCERY,LOW,5.011460960713711,USA
31251,"Barber, Carter and Kramer",DIGITAL,LOW,1.0476806944280523,USA
31252,Miller-Brown,GROCERY,LOW,1.082479500931827,USA
31253,"Aguilar, Mcgee and Ellis",RETAIL,LOW,1.160585457559962,USA
31254,Hunt Inc,DINING,LOW,1.018451832700667,USA
31255,Lara-Cox,RETAIL,LOW,2.0688618460575876,USA
31256,Scott and Sons,GROCERY,MED,1.2580093595843733,USA
31257,Howell Inc,RETAIL,LOW,1.3449837754937262,USA
31258,"Blair, Freeman and Smith",GROCERY,LOW,1.9281815771797748,USA
31259,Brown Ltd,DINING,LOW,2.4711894000712857,MEX
31260,Faulkner-Lawson,TRAVEL,LOW,1.6578814131848258,USA
31261,Rios Ltd,TRAVEL,LOW,2.504271100020857,USA
31262,Mack-Wilson,DINING,LOW,1.2173050835916128,USA
31263,"Carter, Clark and Fuller",DINING,LOW,1.4118045685469194,USA
31264,Brown LLC,RETAIL,LOW,2.0002167644728086,USA
31265,Shaffer-Ewing,RETAIL,LOW,2.4633595412197384,USA
31266,Ingram-Figueroa,GROCERY,LOW,1.8127025482650847,USA
31267,Bailey LLC,RETAIL,LOW,1.8607102910992073,CAN
31268,Morton-Mclaughlin,DIGITAL,LOW,1.0022650058119482,USA
