InventoryMovementId,Product,FromLocation,ToLocation,MovementDate,MovementTimestamp,MovementType,ReferenceType,ReferenceId,Qty,UnitCost,ReasonCode
2390,104,5.0,27,77,2026-03-18T12:15:00Z,Ship,Shipment,500750,-1,,
2404,135,18.0,3,77,2026-03-18T12:15:00Z,Ship,Shipment,500764,-2,,
2405,135,18.0,3,77,2026-03-18T12:15:00Z,Ship,Shipment,500765,-1,,
2406,135,18.0,3,77,2026-03-18T12:15:00Z,Ship,Shipment,500766,-1,,
2423,130,14.0,24,77,2026-03-18T12:15:00Z,Ship,Shipment,500783,-2,,
2446,65,14.0,16,77,2026-03-18T12:15:00Z,Ship,Shipment,500806,-1,,
2482,22,14.0,38,77,2026-03-18T12:15:00Z,Ship,Shipment,500842,-1,,
2779,156,,8,77,2026-03-18T20:00:00Z,Adjustment,StockCount,119,-6,,Damage
709,74,4.0,14,78,2026-03-19T07:30:00Z,Receipt,PurchaseOrder,200134,21,6.69,
1243,165,6.0,14,78,2026-03-19T07:30:00Z,Receipt,PurchaseOrder,200442,98,12.77,
1258,176,19.0,30,78,2026-03-19T07:30:00Z,Receipt,PurchaseOrder,200452,49,10.51,
1459,71,17.0,9,78,2026-03-19T07:30:00Z,Receipt,PurchaseOrder,200592,11,21.45,
1500,45,19.0,14,78,2026-03-19T07:30:00Z,Receipt,PurchaseOrder,200618,63,5.03,
1524,172,19.0,31,78,2026-03-19T07:30:00Z,Receipt,PurchaseOrder,200630,29,9.2,
1924,117,25.0,16,78,2026-03-19T12:15:00Z,Ship,Shipment,500284,-1,,
2089,57,5.0,39,78,2026-03-19T12:15:00Z,Ship,Shipment,500449,-1,,
2090,43,1.0,38,78,2026-03-19T12:15:00Z,Ship,Shipment,500450,-1,,
2381,133,30.0,34,78,2026-03-19T12:15:00Z,Ship,Shipment,500741,-1,,
2621,153,32.0,24,78,2026-03-19T12:15:00Z,Ship,Shipment,500981,-3,,
2623,114,30.0,27,78,2026-03-19T12:15:00Z,Ship,Shipment,500983,-1,,
583,6,17.0,32,79,2026-03-20T07:30:00Z,Receipt,PurchaseOrder,200063,112,5.59,
606,158,15.0,18,79,2026-03-20T07:30:00Z,Receipt,PurchaseOrder,200076,71,8.99,
623,100,19.0,1,79,2026-03-20T07:30:00Z,Receipt,PurchaseOrder,200084,11,3.91,
902,193,17.0,30,79,2026-03-20T07:30:00Z,Receipt,PurchaseOrder,200251,22,12.21,
974,195,19.0,25,79,2026-03-20T07:30:00Z,Receipt,PurchaseOrder,200292,102,5.89,
1114,29,15.0,25,79,2026-03-20T07:30:00Z,Receipt,PurchaseOrder,200370,27,8.45,
1176,39,6.0,18,79,2026-03-20T07:30:00Z,Receipt,PurchaseOrder,200402,21,3.73,
1260,80,4.0,31,79,2026-03-20T07:30:00Z,Receipt,PurchaseOrder,200454,10,7.12,
1307,181,6.0,30,79,2026-03-20T07:30:00Z,Receipt,PurchaseOrder,200482,54,5.56,
1414,194,19.0,9,79,2026-03-20T07:30:00Z,Receipt,PurchaseOrder,200560,23,9.87,
1672,26,18.0,3,79,2026-03-20T12:15:00Z,Ship,Shipment,500032,-1,,
2011,35,31.0,27,79,2026-03-20T12:15:00Z,Ship,Shipment,500371,-1,,
2210,9,18.0,39,79,2026-03-20T12:15:00Z,Ship,Shipment,500570,-1,,
2297,76,9.0,10,79,2026-03-20T12:15:00Z,Ship,Shipment,500657,-2,,
2650,46,18.0,33,79,2026-03-20T12:15:00Z,Ship,Shipment,501010,-1,,
493,102,15.0,31,80,2026-03-21T07:30:00Z,Receipt,PurchaseOrder,200011,38,11.88,
687,156,15.0,32,80,2026-03-21T07:30:00Z,Receipt,PurchaseOrder,200124,17,3.87,
703,161,4.0,9,80,2026-03-21T07:30:00Z,Receipt,PurchaseOrder,200131,100,8.5,
989,21,4.0,32,80,2026-03-21T07:30:00Z,Receipt,PurchaseOrder,200300,12,7.22,
1267,20,6.0,14,80,2026-03-21T07:30:00Z,Receipt,PurchaseOrder,200460,46,6.05,
1308,139,15.0,23,80,2026-03-21T07:30:00Z,Receipt,PurchaseOrder,200483,46,7.44,
1415,196,4.0,5,80,2026-03-21T07:30:00Z,Receipt,PurchaseOrder,200560,59,4.52,
1796,91,25.0,16,80,2026-03-21T12:15:00Z,Ship,Shipment,500156,-1,,
2122,19,23.0,3,80,2026-03-21T12:15:00Z,Ship,Shipment,500482,-1,,
2262,200,32.0,38,80,2026-03-21T12:15:00Z,Ship,Shipment,500622,-1,,
2327,140,9.0,2,80,2026-03-21T12:15:00Z,Ship,Shipment,500687,-1,,
2685,22,,20,80,2026-03-21T20:00:00Z,Adjustment,StockCount,24,-16,,Damage
1154,153,4.0,30,81,2026-03-22T07:30:00Z,Receipt,PurchaseOrder,200390,39,16.3,
1270,89,17.0,31,81,2026-03-22T07:30:00Z,Receipt,PurchaseOrder,200461,57,3.93,
1400,156,15.0,32,81,2026-03-22T07:30:00Z,Receipt,PurchaseOrder,200552,21,3.88,
1487,102,17.0,32,81,2026-03-22T07:30:00Z,Receipt,PurchaseOrder,200611,88,8.26,
1611,45,26.0,30,81,2026-03-22T07:30:00Z,Receipt,PurchaseOrder,200683,66,8.08,
1819,105,32.0,24,81,2026-03-22T12:15:00Z,Ship,Shipment,500179,-1,,
1988,151,31.0,39,81,2026-03-22T12:15:00Z,Ship,Shipment,500348,-1,,
2034,3,25.0,36,81,2026-03-22T12:15:00Z,Ship,Shipment,500394,-2,,
2072,98,32.0,27,81,2026-03-22T12:15:00Z,Ship,Shipment,500432,-1,,
516,176,6.0,5,82,2026-03-23T07:30:00Z,Receipt,PurchaseOrder,200023,107,3.86,
670,125,26.0,32,82,2026-03-23T07:30:00Z,Receipt,PurchaseOrder,200111,68,10.54,
897,90,17.0,14,82,2026-03-23T07:30:00Z,Receipt,PurchaseOrder,200246,69,8.41,
1045,168,15.0,18,82,2026-03-23T07:30:00Z,Receipt,PurchaseOrder,200333,27,11.58,
1575,9,6.0,18,82,2026-03-23T07:30:00Z,Receipt,PurchaseOrder,200664,10,5.19,
1900,130,30.0,21,82,2026-03-23T12:15:00Z,Ship,Shipment,500260,-2,,
1979,41,5.0,24,82,2026-03-23T12:15:00Z,Ship,Shipment,500339,-2,,
2071,98,32.0,27,82,2026-03-23T12:15:00Z,Ship,Shipment,500431,-1,,
2248,5,32.0,3,82,2026-03-23T12:15:00Z,Ship,Shipment,500608,-1,,
2280,27,23.0,3,82,2026-03-23T12:15:00Z,Ship,Shipment,500640,-1,,
2494,83,32.0,16,82,2026-03-23T12:15:00Z,Ship,Shipment,500854,-4,,
2709,198,,25,82,2026-03-23T20:00:00Z,Adjustment,StockCount,48,-8,,MisPick
714,101,19.0,18,83,2026-03-24T07:30:00Z,Receipt,PurchaseOrder,200138,33,7.28,
1056,155,4.0,14,83,2026-03-24T07:30:00Z,Receipt,PurchaseOrder,200340,28,14.03,
1164,56,4.0,25,83,2026-03-24T07:30:00Z,Receipt,PurchaseOrder,200395,36,12.62,
1189,114,17.0,23,83,2026-03-24T07:30:00Z,Receipt,PurchaseOrder,200408,42,5.14,
1736,36,23.0,27,83,2026-03-24T12:15:00Z,Ship,Shipment,500096,-1,,
2000,86,1.0,36,83,2026-03-24T12:15:00Z,Ship,Shipment,500360,-3,,
2249,5,32.0,3,83,2026-03-24T12:15:00Z,Ship,Shipment,500609,-1,,
2322,36,18.0,24,83,2026-03-24T12:15:00Z,Ship,Shipment,500682,-1,,
2344,113,1.0,20,83,2026-03-24T12:15:00Z,Ship,Shipment,500704,-1,,
2392,135,5.0,36,83,2026-03-24T12:15:00Z,Ship,Shipment,500752,-1,,
2420,67,31.0,24,83,2026-03-24T12:15:00Z,Ship,Shipment,500780,-1,,
566,146,4.0,23,84,2026-03-25T07:30:00Z,Receipt,PurchaseOrder,200051,25,8.89,
580,162,6.0,14,84,2026-03-25T07:30:00Z,Receipt,PurchaseOrder,200060,42,7.97,
655,200,4.0,32,84,2026-03-25T07:30:00Z,Receipt,PurchaseOrder,200102,76,5.75,
761,141,26.0,18,84,2026-03-25T07:30:00Z,Receipt,PurchaseOrder,200171,14,10.67,
790,186,19.0,32,84,2026-03-25T07:30:00Z,Receipt,PurchaseOrder,200189,78,6.42,
817,112,6.0,31,84,2026-03-25T07:30:00Z,Receipt,PurchaseOrder,200201,23,4.93,
1281,194,6.0,14,84,2026-03-25T07:30:00Z,Receipt,PurchaseOrder,200467,109,7.52,
1827,183,31.0,7,84,2026-03-25T12:15:00Z,Ship,Shipment,500187,-1,,
1865,174,18.0,34,84,2026-03-25T12:15:00Z,Ship,Shipment,500225,-1,,
2117,153,5.0,24,84,2026-03-25T12:15:00Z,Ship,Shipment,500477,-1,,
2241,162,32.0,38,84,2026-03-25T12:15:00Z,Ship,Shipment,500601,-1,,
2567,106,5.0,16,84,2026-03-25T12:15:00Z,Ship,Shipment,500927,-1,,
2675,51,,32,84,2026-03-25T20:00:00Z,Adjustment,StockCount,14,1,,Damage
556,95,17.0,18,85,2026-03-26T07:30:00Z,Receipt,PurchaseOrder,200044,64,3.94,
822,11,6.0,14,85,2026-03-26T07:30:00Z,Receipt,PurchaseOrder,200206,71,11.65,
956,51,15.0,23,85,2026-03-26T07:30:00Z,Receipt,PurchaseOrder,200279,86,9.14,
1167,30,6.0,30,85,2026-03-26T07:30:00Z,Receipt,PurchaseOrder,200396,13,11.97,
1192,84,26.0,23,85,2026-03-26T07:30:00Z,Receipt,PurchaseOrder,200410,19,11.79,
1828,183,31.0,7,85,2026-03-26T12:15:00Z,Ship,Shipment,500188,-1,,
2188,88,32.0,3,85,2026-03-26T12:15:00Z,Ship,Shipment,500548,-3,,
2242,162,32.0,38,85,2026-03-26T12:15:00Z,Ship,Shipment,500602,-1,,
2463,95,18.0,33,85,2026-03-26T12:15:00Z,Ship,Shipment,500823,-2,,
2630,3,1.0,24,85,2026-03-26T12:15:00Z,Ship,Shipment,500990,-1,,
481,186,19.0,1,86,2026-03-27T07:30:00Z,Receipt,PurchaseOrder,200001,38,6.66,
531,57,15.0,1,86,2026-03-27T07:30:00Z,Receipt,PurchaseOrder,200030,41,11.71,
722,57,15.0,9,86,2026-03-27T07:30:00Z,Receipt,PurchaseOrder,200145,49,8.02,
1334,158,15.0,1,86,2026-03-27T07:30:00Z,Receipt,PurchaseOrder,200502,63,9.39,
1496,65,19.0,5,86,2026-03-27T07:30:00Z,Receipt,PurchaseOrder,200615,6,14.45,
1535,139,6.0,1,86,2026-03-27T07:30:00Z,Receipt,PurchaseOrder,200641,71,5.86,
1558,132,17.0,23,86,2026-03-27T07:30:00Z,Receipt,PurchaseOrder,200655,77,7.44,
1559,62,6.0,18,86,2026-03-27T07:30:00Z,Receipt,PurchaseOrder,200656,62,5.32,
1725,58,1.0,3,86,2026-03-27T12:15:00Z,Ship,Shipment,500085,-1,,
1727,58,1.0,3,86,2026-03-27T12:15:00Z,Ship,Shipment,500087,-1,,
1811,56,31.0,11,86,2026-03-27T12:15:00Z,Ship,Shipment,500171,-1,,
2230,43,5.0,27,86,2026-03-27T12:15:00Z,Ship,Shipment,500590,-1,,
2435,141,14.0,12,86,2026-03-27T12:15:00Z,Ship,Shipment,500795,-1,,
2464,123,23.0,3,86,2026-03-27T12:15:00Z,Ship,Shipment,500824,-2,,
2628,3,1.0,24,86,2026-03-27T12:15:00Z,Ship,Shipment,500988,-1,,
2629,3,1.0,24,86,2026-03-27T12:15:00Z,Ship,Shipment,500989,-1,,
2763,5,,18,86,2026-03-27T20:00:00Z,Adjustment,StockCount,103,13,,AdminError
870,34,4.0,18,87,2026-03-28T07:30:00Z,Receipt,PurchaseOrder,200234,54,5.92,
1014,186,19.0,30,87,2026-03-28T07:30:00Z,Receipt,PurchaseOrder,200313,25,6.4,
1076,101,6.0,31,87,2026-03-28T07:30:00Z,Receipt,PurchaseOrder,200352,61,9.33,
1108,16,4.0,31,87,2026-03-28T07:30:00Z,Receipt,PurchaseOrder,200368,29,6.29,
1198,127,4.0,1,87,2026-03-28T07:30:00Z,Receipt,PurchaseOrder,200414,110,6.38,
1288,137,17.0,30,87,2026-03-28T07:30:00Z,Receipt,PurchaseOrder,200471,28,8.39,
1674,144,18.0,16,87,2026-03-28T12:15:00Z,Ship,Shipment,500034,-1,,
1726,58,1.0,3,87,2026-03-28T12:15:00Z,Ship,Shipment,500086,-1,,
1830,158,1.0,20,87,2026-03-28T12:15:00Z,Ship,Shipment,500190,-1,,
1857,75,32.0,3,87,2026-03-28T12:15:00Z,Ship,Shipment,500217,-1,,
2095,141,1.0,2,87,2026-03-28T12:15:00Z,Ship,Shipment,500455,-1,,
2207,139,14.0,27,87,2026-03-28T12:15:00Z,Ship,Shipment,500567,-1,,
2208,139,14.0,27,87,2026-03-28T12:15:00Z,Ship,Shipment,500568,-1,,
2535,129,14.0,35,87,2026-03-28T12:15:00Z,Ship,Shipment,500895,-1,,
2601,194,30.0,16,87,2026-03-28T12:15:00Z,Ship,Shipment,500961,-1,,
544,186,19.0,23,88,2026-03-29T07:30:00Z,Receipt,PurchaseOrder,200036,59,6.49,
574,32,26.0,1,88,2026-03-29T07:30:00Z,Receipt,PurchaseOrder,200055,89,6.43,
659,186,19.0,1,88,2026-03-29T07:30:00Z,Receipt,PurchaseOrder,200103,48,6.68,
713,159,17.0,5,88,2026-03-29T07:30:00Z,Receipt,PurchaseOrder,200137,102,13.23,
934,84,19.0,30,88,2026-03-29T07:30:00Z,Receipt,PurchaseOrder,200271,14,6.36,
943,70,17.0,9,88,2026-03-29T07:30:00Z,Receipt,PurchaseOrder,200276,36,3.74,
1143,113,17.0,32,88,2026-03-29T07:30:00Z,Receipt,PurchaseOrder,200382,63,8.81,
1229,186,19.0,32,88,2026-03-29T07:30:00Z,Receipt,PurchaseOrder,200431,58,6.23,
1332,120,19.0,18,88,2026-03-29T07:30:00Z,Receipt,PurchaseOrder,200500,27,5.99,
1367,77,26.0,31,88,2026-03-29T07:30:00Z,Receipt,PurchaseOrder,200527,24,6.12,
1375,38,15.0,25,88,2026-03-29T07:30:00Z,Receipt,PurchaseOrder,200534,66,9.46,
1405,20,6.0,1,88,2026-03-29T07:30:00Z,Receipt,PurchaseOrder,200555,79,5.98,
1408,173,15.0,30,88,2026-03-29T07:30:00Z,Receipt,PurchaseOrder,200556,121,10.56,
1436,70,17.0,5,88,2026-03-29T07:30:00Z,Receipt,PurchaseOrder,200578,43,3.79,
1885,19,32.0,22,88,2026-03-29T12:15:00Z,Ship,Shipment,500245,-4,,
1889,78,30.0,3,88,2026-03-29T12:15:00Z,Ship,Shipment,500249,-1,,
1890,78,30.0,3,88,2026-03-29T12:15:00Z,Ship,Shipment,500250,-1,,
1891,78,30.0,3,88,2026-03-29T12:15:00Z,Ship,Shipment,500251,-1,,
2270,45,25.0,22,88,2026-03-29T12:15:00Z,Ship,Shipment,500630,-2,,
2358,123,5.0,16,88,2026-03-29T12:15:00Z,Ship,Shipment,500718,-3,,
2409,25,5.0,34,88,2026-03-29T12:15:00Z,Ship,Shipment,500769,-1,,
2467,200,30.0,3,88,2026-03-29T12:15:00Z,Ship,Shipment,500827,-1,,
2756,192,,2,88,2026-03-29T20:00:00Z,Adjustment,StockCount,96,-4,,MisPick
489,9,6.0,14,89,2026-03-30T07:30:00Z,Receipt,PurchaseOrder,200009,10,5.23,
542,151,4.0,32,89,2026-03-30T07:30:00Z,Receipt,PurchaseOrder,200035,53,6.5,
642,188,17.0,32,89,2026-03-30T07:30:00Z,Receipt,PurchaseOrder,200093,78,8.31,
855,112,4.0,30,89,2026-03-30T07:30:00Z,Receipt,PurchaseOrder,200224,41,5.41,
958,86,4.0,18,89,2026-03-30T07:30:00Z,Receipt,PurchaseOrder,200280,13,2.01,
1110,69,19.0,30,89,2026-03-30T07:30:00Z,Receipt,PurchaseOrder,200369,14,6.53,
1241,186,19.0,30,89,2026-03-30T07:30:00Z,Receipt,PurchaseOrder,200441,67,6.43,
1420,86,4.0,23,89,2026-03-30T07:30:00Z,Receipt,PurchaseOrder,200565,42,8.62,
1507,151,19.0,5,89,2026-03-30T07:30:00Z,Receipt,PurchaseOrder,200622,21,8.73,
2279,17,31.0,28,89,2026-03-30T12:15:00Z,Ship,Shipment,500639,-1,,
2288,111,9.0,36,89,2026-03-30T12:15:00Z,Ship,Shipment,500648,-1,,
2391,22,14.0,12,89,2026-03-30T12:15:00Z,Ship,Shipment,500751,-1,,
2574,195,5.0,22,89,2026-03-30T12:15:00Z,Ship,Shipment,500934,-1,,
2576,128,14.0,33,89,2026-03-30T12:15:00Z,Ship,Shipment,500936,-1,,
2577,128,14.0,33,89,2026-03-30T12:15:00Z,Ship,Shipment,500937,-3,,
2641,40,23.0,13,89,2026-03-30T12:15:00Z,Ship,Shipment,501001,-1,,
862,49,4.0,32,90,2026-03-31T07:30:00Z,Receipt,PurchaseOrder,200228,49,8.49,
990,95,15.0,25,90,2026-03-31T07:30:00Z,Receipt,PurchaseOrder,200300,63,8.71,
992,3,4.0,30,90,2026-03-31T07:30:00Z,Receipt,PurchaseOrder,200301,23,9.13,
1152,71,17.0,14,90,2026-03-31T07:30:00Z,Receipt,PurchaseOrder,200390,29,20.86,
1285,16,4.0,25,90,2026-03-31T07:30:00Z,Receipt,PurchaseOrder,200468,28,6.03,
1396,114,19.0,18,90,2026-03-31T07:30:00Z,Receipt,PurchaseOrder,200549,114,7.24,
1826,170,30.0,40,90,2026-03-31T12:15:00Z,Ship,Shipment,500186,-1,,
2023,94,31.0,12,90,2026-03-31T12:15:00Z,Ship,Shipment,500383,-1,,
2278,17,31.0,28,90,2026-03-31T12:15:00Z,Ship,Shipment,500638,-1,,
2377,184,14.0,3,90,2026-03-31T12:15:00Z,Ship,Shipment,500737,-1,,
2397,11,23.0,20,90,2026-03-31T12:15:00Z,Ship,Shipment,500757,-3,,
2400,166,25.0,8,90,2026-03-31T12:15:00Z,Ship,Shipment,500760,-1,,
619,135,6.0,30,91,2026-04-01T07:30:00Z,Receipt,PurchaseOrder,200082,21,8.17,
1013,85,4.0,1,91,2026-04-01T07:30:00Z,Receipt,PurchaseOrder,200313,62,4.26,
1129,132,17.0,18,91,2026-04-01T07:30:00Z,Receipt,PurchaseOrder,200375,49,7.53,
1149,66,15.0,31,91,2026-04-01T07:30:00Z,Receipt,PurchaseOrder,200388,39,6.77,
1488,199,15.0,1,91,2026-04-01T07:30:00Z,Receipt,PurchaseOrder,200612,21,8.25,
1705,134,23.0,36,91,2026-04-01T12:15:00Z,Ship,Shipment,500065,-1,,
1750,21,30.0,37,91,2026-04-01T12:15:00Z,Ship,Shipment,500110,-2,,
1752,152,23.0,39,91,2026-04-01T12:15:00Z,Ship,Shipment,500112,-2,,
2022,91,1.0,12,91,2026-04-01T12:15:00Z,Ship,Shipment,500382,-1,,
2055,62,1.0,16,91,2026-04-01T12:15:00Z,Ship,Shipment,500415,-1,,
2092,150,5.0,16,91,2026-04-01T12:15:00Z,Ship,Shipment,500452,-1,,
2354,169,25.0,8,91,2026-04-01T12:15:00Z,Ship,Shipment,500714,-3,,
2469,174,14.0,27,91,2026-04-01T12:15:00Z,Ship,Shipment,500829,-1,,
2470,174,14.0,27,91,2026-04-01T12:15:00Z,Ship,Shipment,500830,-2,,
2700,20,,37,91,2026-04-01T20:00:00Z,Adjustment,StockCount,39,-6,,Damage
632,20,4.0,5,92,2026-04-02T07:30:00Z,Receipt,PurchaseOrder,200089,62,8.45,
773,113,15.0,30,92,2026-04-02T07:30:00Z,Receipt,PurchaseOrder,200181,20,11.14,
1128,186,17.0,9,92,2026-04-02T07:30:00Z,Receipt,PurchaseOrder,200375,67,3.21,
1174,57,17.0,25,92,2026-04-02T07:30:00Z,Receipt,PurchaseOrder,200401,25,4.2,
1325,110,6.0,5,92,2026-04-02T07:30:00Z,Receipt,PurchaseOrder,200493,41,4.88,
1418,30,6.0,30,92,2026-04-02T07:30:00Z,Receipt,PurchaseOrder,200563,105,7.01,
1543,135,6.0,25,92,2026-04-02T07:30:00Z,Receipt,PurchaseOrder,200646,13,8.12,
1578,10,17.0,31,92,2026-04-02T07:30:00Z,Receipt,PurchaseOrder,200665,63,7.14,
1936,159,9.0,3,92,2026-04-02T12:15:00Z,Ship,Shipment,500296,-1,,
2075,120,23.0,24,92,2026-04-02T12:15:00Z,Ship,Shipment,500435,-1,,
2289,169,14.0,40,92,2026-04-02T12:15:00Z,Ship,Shipment,500649,-1,,
2676,86,,14,92,2026-04-02T20:00:00Z,Adjustment,StockCount,15,12,,AdminError
2692,194,,1,92,2026-04-02T20:00:00Z,Adjustment,StockCount,31,13,,AdminError
495,88,19.0,25,93,2026-04-03T07:30:00Z,Receipt,PurchaseOrder,200011,6,4.12,
627,68,17.0,5,93,2026-04-03T07:30:00Z,Receipt,PurchaseOrder,200087,11,15.11,
699,140,19.0,30,93,2026-04-03T07:30:00Z,Receipt,PurchaseOrder,200128,17,4.37,
1085,84,4.0,32,93,2026-04-03T07:30:00Z,Receipt,PurchaseOrder,200355,46,15.79,
1838,182,14.0,11,93,2026-04-03T12:15:00Z,Ship,Shipment,500198,-2,,
2078,66,5.0,24,93,2026-04-03T12:15:00Z,Ship,Shipment,500438,-1,,
2649,43,32.0,22,93,2026-04-03T12:15:00Z,Ship,Shipment,501009,-1,,
2662,33,,14,93,2026-04-03T20:00:00Z,Adjustment,StockCount,1,-2,,MisPick
763,114,4.0,32,94,2026-04-04T07:30:00Z,Receipt,PurchaseOrder,200172,58,3.8,
765,178,6.0,31,94,2026-04-04T07:30:00Z,Receipt,PurchaseOrder,200173,49,7.4,
836,15,6.0,23,94,2026-04-04T07:30:00Z,Receipt,PurchaseOrder,200214,30,4.98,
881,170,17.0,5,94,2026-04-04T07:30:00Z,Receipt,PurchaseOrder,200241,21,7.39,
1117,91,15.0,14,94,2026-04-04T07:30:00Z,Receipt,PurchaseOrder,200371,47,3.35,
1200,74,26.0,30,94,2026-04-04T07:30:00Z,Receipt,PurchaseOrder,200416,38,3.59,
1322,60,17.0,14,94,2026-04-04T07:30:00Z,Receipt,PurchaseOrder,200491,58,8.13,
1622,13,15.0,23,94,2026-04-04T07:30:00Z,Receipt,PurchaseOrder,200689,49,14.24,
1653,88,14.0,24,94,2026-04-04T12:15:00Z,Ship,Shipment,500013,-2,,
1898,147,23.0,3,94,2026-04-04T12:15:00Z,Ship,Shipment,500258,-1,,
2657,158,9.0,20,94,2026-04-04T12:15:00Z,Ship,Shipment,501017,-2,,
2658,158,9.0,20,94,2026-04-04T12:15:00Z,Ship,Shipment,501018,-1,,
2659,158,9.0,20,94,2026-04-04T12:15:00Z,Ship,Shipment,501019,-1,,
2680,142,,25,94,2026-04-04T20:00:00Z,Adjustment,StockCount,19,9,,MisPick
547,84,19.0,18,95,2026-04-05T07:30:00Z,Receipt,PurchaseOrder,200038,13,6.21,
774,120,19.0,31,95,2026-04-05T07:30:00Z,Receipt,PurchaseOrder,200182,50,5.76,
869,42,15.0,5,95,2026-04-05T07:30:00Z,Receipt,PurchaseOrder,200233,123,7.33,
1510,150,4.0,9,95,2026-04-05T07:30:00Z,Receipt,PurchaseOrder,200623,30,7.08,
1574,77,15.0,18,95,2026-04-05T07:30:00Z,Receipt,PurchaseOrder,200663,22,3.81,
1901,129,23.0,33,95,2026-04-05T12:15:00Z,Ship,Shipment,500261,-1,,
1963,124,14.0,3,95,2026-04-05T12:15:00Z,Ship,Shipment,500323,-1,,
2096,90,31.0,40,95,2026-04-05T12:15:00Z,Ship,Shipment,500456,-1,,
2097,90,31.0,40,95,2026-04-05T12:15:00Z,Ship,Shipment,500457,-1,,
2496,11,32.0,7,95,2026-04-05T12:15:00Z,Ship,Shipment,500856,-1,,
2525,5,14.0,36,95,2026-04-05T12:15:00Z,Ship,Shipment,500885,-1,,
2563,90,5.0,2,95,2026-04-05T12:15:00Z,Ship,Shipment,500923,-1,,
2661,118,1.0,27,95,2026-04-05T12:15:00Z,Ship,Shipment,501021,-1,,
908,168,15.0,30,96,2026-04-06T07:30:00Z,Receipt,PurchaseOrder,200255,35,12.04,
1017,49,6.0,18,96,2026-04-06T07:30:00Z,Receipt,PurchaseOrder,200315,14,8.41,
1206,95,4.0,32,96,2026-04-06T07:30:00Z,Receipt,PurchaseOrder,200419,117,5.44,
1261,165,17.0,30,96,2026-04-06T07:30:00Z,Receipt,PurchaseOrder,200455,67,7.2,
1455,1,26.0,9,96,2026-04-06T07:30:00Z,Receipt,PurchaseOrder,200589,57,6.2,
1512,196,4.0,9,96,2026-04-06T07:30:00Z,Receipt,PurchaseOrder,200624,63,4.4,
1566,153,17.0,5,96,2026-04-06T07:30:00Z,Receipt,PurchaseOrder,200658,28,12.27,
1588,156,15.0,1,96,2026-04-06T07:30:00Z,Receipt,PurchaseOrder,200670,11,3.91,
1737,9,31.0,3,96,2026-04-06T12:15:00Z,Ship,Shipment,500097,-1,,
1738,9,31.0,3,96,2026-04-06T12:15:00Z,Ship,Shipment,500098,-1,,
2512,187,31.0,16,96,2026-04-06T12:15:00Z,Ship,Shipment,500872,-1,,
2538,167,30.0,27,96,2026-04-06T12:15:00Z,Ship,Shipment,500898,-1,,
2640,116,14.0,10,96,2026-04-06T12:15:00Z,Ship,Shipment,501000,-1,,
523,77,19.0,18,97,2026-04-07T07:30:00Z,Receipt,PurchaseOrder,200025,66,5.79,
530,60,17.0,31,97,2026-04-07T07:30:00Z,Receipt,PurchaseOrder,200029,23,5.66,
1079,23,6.0,14,97,2026-04-07T07:30:00Z,Receipt,PurchaseOrder,200352,21,3.08,
1219,85,26.0,25,97,2026-04-07T07:30:00Z,Receipt,PurchaseOrder,200427,24,10.6,
1314,9,4.0,18,97,2026-04-07T07:30:00Z,Receipt,PurchaseOrder,200488,67,4.04,
1468,177,19.0,25,97,2026-04-07T07:30:00Z,Receipt,PurchaseOrder,200597,21,6.21,
1557,62,15.0,25,97,2026-04-07T07:30:00Z,Receipt,PurchaseOrder,200654,80,3.89,
1580,83,17.0,18,97,2026-04-07T07:30:00Z,Receipt,PurchaseOrder,200666,10,5.55,
1608,193,19.0,25,97,2026-04-07T07:30:00Z,Receipt,PurchaseOrder,200681,45,4.16,
1687,49,5.0,33,97,2026-04-07T12:15:00Z,Ship,Shipment,500047,-1,,
2575,40,14.0,35,97,2026-04-07T12:15:00Z,Ship,Shipment,500935,-1,,
1032,32,26.0,30,98,2026-04-08T07:30:00Z,Receipt,PurchaseOrder,200324,33,13.42,
1202,105,15.0,9,98,2026-04-08T07:30:00Z,Receipt,PurchaseOrder,200417,59,5.69,
1456,185,6.0,32,98,2026-04-08T07:30:00Z,Receipt,PurchaseOrder,200590,72,5.44,
1491,26,15.0,1,98,2026-04-08T07:30:00Z,Receipt,PurchaseOrder,200613,68,12.81,
1688,49,5.0,33,98,2026-04-08T12:15:00Z,Ship,Shipment,500048,-1,,
1923,162,30.0,3,98,2026-04-08T12:15:00Z,Ship,Shipment,500283,-1,,
2013,57,9.0,3,98,2026-04-08T12:15:00Z,Ship,Shipment,500373,-1,,
2330,195,5.0,3,98,2026-04-08T12:15:00Z,Ship,Shipment,500690,-2,,
2425,5,32.0,29,98,2026-04-08T12:15:00Z,Ship,Shipment,500785,-1,,
2671,82,,5,98,2026-04-08T20:00:00Z,Adjustment,StockCount,10,1,,MisPick
2722,66,,23,98,2026-04-08T20:00:00Z,Adjustment,StockCount,62,8,,MisPick
509,157,19.0,25,99,2026-04-09T07:30:00Z,Receipt,PurchaseOrder,200021,30,3.71,
514,186,19.0,31,99,2026-04-09T07:30:00Z,Receipt,PurchaseOrder,200023,29,6.57,
545,68,19.0,14,99,2026-04-09T07:30:00Z,Receipt,PurchaseOrder,200036,14,6.46,
1061,44,6.0,23,99,2026-04-09T07:30:00Z,Receipt,PurchaseOrder,200341,67,9.57,
